sqrt_s,x,z,Q,qT_Q
3.284833,0.413400,0.236200,2.024846,0.750971
3.284833,0.413400,0.236200,2.024846,0.972875
3.284833,0.413400,0.236200,2.024846,1.219538
3.284833,0.413400,0.236200,2.024846,1.489373
3.284833,0.413400,0.268600,2.024846,0.128706
3.284833,0.413400,0.268600,2.024846,0.295905
3.284833,0.413400,0.268600,2.024846,0.470568
3.284833,0.413400,0.268600,2.024846,0.660385
3.284833,0.413400,0.268600,2.024846,0.855522
3.284833,0.413400,0.268600,2.024846,1.072431
3.284833,0.413400,0.268600,2.024846,1.309716
3.284833,0.413400,0.268600,2.024846,1.584560
3.284833,0.413400,0.302500,2.024846,0.114283
3.284833,0.413400,0.302500,2.024846,0.262744
3.284833,0.413400,0.302500,2.024846,0.417834
3.284833,0.413400,0.302500,2.024846,0.586378
3.284833,0.413400,0.302500,2.024846,0.759647
3.284833,0.413400,0.302500,2.024846,0.952248
3.284833,0.413400,0.302500,2.024846,1.162942
3.284833,0.413400,0.302500,2.024846,1.406985
3.284833,0.413400,0.337900,2.024846,0.102310
3.284833,0.413400,0.337900,2.024846,0.235218
3.284833,0.413400,0.337900,2.024846,0.374059
3.284833,0.413400,0.337900,2.024846,0.524946
3.284833,0.413400,0.337900,2.024846,0.680063
3.284833,0.413400,0.337900,2.024846,0.852486
3.284833,0.413400,0.337900,2.024846,1.041106
3.284833,0.413400,0.337900,2.024846,1.259582
3.284833,0.413400,0.374800,2.024846,0.092237
3.284833,0.413400,0.374800,2.024846,0.212060
3.284833,0.413400,0.374800,2.024846,0.337232
3.284833,0.413400,0.374800,2.024846,0.473264
3.284833,0.413400,0.374800,2.024846,0.613109
3.284833,0.413400,0.374800,2.024846,0.768556
3.284833,0.413400,0.374800,2.024846,0.938607
3.284833,0.413400,0.374800,2.024846,1.135573
3.284833,0.413400,0.413400,2.024846,0.083625
3.284833,0.413400,0.413400,2.024846,0.192259
3.284833,0.413400,0.413400,2.024846,0.305744
3.284833,0.413400,0.413400,2.024846,0.429074
3.284833,0.413400,0.413400,2.024846,0.555861
3.284833,0.413400,0.413400,2.024846,0.696795
3.284833,0.413400,0.413400,2.024846,0.850967
3.284833,0.413400,0.413400,2.024846,1.029543
3.284833,0.413400,0.453700,2.024846,0.076197
3.284833,0.413400,0.453700,2.024846,0.175182
3.284833,0.413400,0.453700,2.024846,0.278586
3.284833,0.413400,0.453700,2.024846,0.390962
3.284833,0.413400,0.453700,2.024846,0.506487
3.284833,0.413400,0.453700,2.024846,0.634902
3.284833,0.413400,0.453700,2.024846,0.775380
3.284833,0.413400,0.453700,2.024846,0.938093
3.284833,0.413400,0.495800,2.024846,0.069727
3.284833,0.413400,0.495800,2.024846,0.160307
3.284833,0.413400,0.495800,2.024846,0.254931
3.284833,0.413400,0.495800,2.024846,0.357764
3.284833,0.413400,0.495800,2.024846,0.463479
3.284833,0.413400,0.495800,2.024846,0.580990
3.284833,0.413400,0.495800,2.024846,0.709540
3.284833,0.413400,0.495800,2.024846,0.858437
3.284833,0.413400,0.539700,2.024846,0.064055
3.284833,0.413400,0.539700,2.024846,0.147267
3.284833,0.413400,0.539700,2.024846,0.234194
3.284833,0.413400,0.539700,2.024846,0.328663
3.284833,0.413400,0.539700,2.024846,0.425779
3.284833,0.413400,0.539700,2.024846,0.533731
3.284833,0.413400,0.539700,2.024846,0.651825
3.284833,0.413400,0.539700,2.024846,0.788610
3.284833,0.413400,0.585500,2.024846,0.135747
3.284833,0.413400,0.585500,2.024846,0.215875
3.284833,0.413400,0.585500,2.024846,0.302954
3.284833,0.413400,0.585500,2.024846,0.392473
3.284833,0.413400,0.585500,2.024846,0.491981
3.284833,0.413400,0.585500,2.024846,0.600837
3.284833,0.413400,0.585500,2.024846,0.726922
3.284833,0.413400,0.633400,2.024846,0.125482
3.284833,0.413400,0.633400,2.024846,0.280043
3.284833,0.413400,0.633400,2.024846,0.362793
3.284833,0.413400,0.633400,2.024846,0.454776
3.284833,0.413400,0.633400,2.024846,0.555399
3.284833,0.413400,0.633400,2.024846,0.671950
3.284833,0.413400,0.683400,2.024846,0.116301
3.284833,0.413400,0.683400,2.024846,0.184950
3.284833,0.413400,0.683400,2.024846,0.259554
3.284833,0.413400,0.683400,2.024846,0.336250
3.284833,0.413400,0.683400,2.024846,0.421503
3.284833,0.413400,0.683400,2.024846,0.622787
3.284833,0.413400,0.735500,2.024846,0.108063
3.284833,0.413400,0.735500,2.024846,0.171849
3.284833,0.413400,0.735500,2.024846,0.241168
3.284833,0.413400,0.735500,2.024846,0.312431
3.284833,0.413400,0.735500,2.024846,0.391645
3.284833,0.413400,0.735500,2.024846,0.478300
3.284833,0.413400,0.790000,2.024846,0.100608
3.284833,0.413400,0.790000,2.024846,0.159993
3.284833,0.413400,0.790000,2.024846,0.224531
3.284833,0.453700,0.068200,2.024846,0.506899
3.284833,0.453700,0.068200,2.024846,1.165396
3.284833,0.453700,0.068200,2.024846,1.853294
3.284833,0.453700,0.093300,2.024846,0.370531
3.284833,0.453700,0.093300,2.024846,0.851876
3.284833,0.453700,0.093300,2.024846,1.354712
3.284833,0.453700,0.093300,2.024846,1.901171
3.284833,0.453700,0.119400,2.024846,0.289535
3.284833,0.453700,0.119400,2.024846,0.665662
3.284833,0.453700,0.119400,2.024846,1.058582
3.284833,0.453700,0.119400,2.024846,1.485589
3.284833,0.453700,0.119400,2.024846,1.924565
3.284833,0.453700,0.146800,2.024846,0.235494
3.284833,0.453700,0.146800,2.024846,0.541417
3.284833,0.453700,0.146800,2.024846,0.860999
3.284833,0.453700,0.146800,2.024846,1.208306
3.284833,0.453700,0.146800,2.024846,1.565348
3.284833,0.453700,0.146800,2.024846,1.962227
3.284833,0.453700,0.175300,2.024846,0.197208
3.284833,0.453700,0.175300,2.024846,0.453394
3.284833,0.453700,0.175300,2.024846,0.721019
3.284833,0.453700,0.175300,2.024846,1.011861
3.284833,0.453700,0.175300,2.024846,1.310856
3.284833,0.453700,0.175300,2.024846,1.643211
3.284833,0.453700,0.205100,2.024846,0.168555
3.284833,0.453700,0.205100,2.024846,0.387518
3.284833,0.453700,0.205100,2.024846,0.616259
3.284833,0.453700,0.205100,2.024846,0.864843
3.284833,0.453700,0.205100,2.024846,1.120396
3.284833,0.453700,0.205100,2.024846,1.404461
3.284833,0.453700,0.205100,2.024846,1.715211
3.284833,0.453700,0.236200,2.024846,0.146361
3.284833,0.453700,0.236200,2.024846,0.336495
3.284833,0.453700,0.236200,2.024846,0.535117
3.284833,0.453700,0.236200,2.024846,0.750971
3.284833,0.453700,0.236200,2.024846,0.972875
3.284833,0.453700,0.236200,2.024846,1.219538
3.284833,0.453700,0.236200,2.024846,1.489373
3.284833,0.453700,0.268600,2.024846,0.128706
3.284833,0.453700,0.268600,2.024846,0.295905
3.284833,0.453700,0.268600,2.024846,0.470568
3.284833,0.453700,0.268600,2.024846,0.660385
3.284833,0.453700,0.268600,2.024846,0.855522
3.284833,0.453700,0.268600,2.024846,1.072431
3.284833,0.453700,0.268600,2.024846,1.309716
3.284833,0.453700,0.302500,2.024846,0.114283
3.284833,0.453700,0.302500,2.024846,0.262744
3.284833,0.453700,0.302500,2.024846,0.417834
3.284833,0.453700,0.302500,2.024846,0.586378
3.284833,0.453700,0.302500,2.024846,0.759647
3.284833,0.453700,0.302500,2.024846,0.952248
3.284833,0.453700,0.302500,2.024846,1.162942
3.284833,0.453700,0.302500,2.024846,1.406985
3.284833,0.453700,0.337900,2.024846,0.102310
3.284833,0.453700,0.337900,2.024846,0.235218
3.284833,0.453700,0.337900,2.024846,0.374059
3.284833,0.453700,0.337900,2.024846,0.524946
3.284833,0.453700,0.337900,2.024846,0.680063
3.284833,0.453700,0.337900,2.024846,0.852486
3.284833,0.453700,0.337900,2.024846,1.041106
3.284833,0.453700,0.337900,2.024846,1.259582
3.284833,0.453700,0.374800,2.024846,0.092237
3.284833,0.453700,0.374800,2.024846,0.212060
3.284833,0.453700,0.374800,2.024846,0.337232
3.284833,0.453700,0.374800,2.024846,0.473264
3.284833,0.453700,0.374800,2.024846,0.613109
3.284833,0.453700,0.374800,2.024846,0.768556
3.284833,0.453700,0.374800,2.024846,0.938607
3.284833,0.453700,0.374800,2.024846,1.135573
3.284833,0.453700,0.413400,2.024846,0.083625
3.284833,0.453700,0.413400,2.024846,0.192259
3.284833,0.453700,0.413400,2.024846,0.305744
3.284833,0.453700,0.413400,2.024846,0.429074
3.284833,0.453700,0.413400,2.024846,0.555861
3.284833,0.453700,0.413400,2.024846,0.696795
3.284833,0.453700,0.413400,2.024846,0.850967
3.284833,0.453700,0.413400,2.024846,1.029543
3.284833,0.453700,0.453700,2.024846,0.076197
3.284833,0.453700,0.453700,2.024846,0.175182
3.284833,0.453700,0.453700,2.024846,0.278586
3.284833,0.453700,0.453700,2.024846,0.390962
3.284833,0.453700,0.453700,2.024846,0.506487
3.284833,0.453700,0.453700,2.024846,0.634902
3.284833,0.453700,0.453700,2.024846,0.775380
3.284833,0.453700,0.453700,2.024846,0.938093
3.284833,0.453700,0.495800,2.024846,0.069727
3.284833,0.453700,0.495800,2.024846,0.160307
3.284833,0.453700,0.495800,2.024846,0.254931
3.284833,0.453700,0.495800,2.024846,0.357764
3.284833,0.453700,0.495800,2.024846,0.463479
3.284833,0.453700,0.495800,2.024846,0.580990
3.284833,0.453700,0.495800,2.024846,0.709540
3.284833,0.453700,0.495800,2.024846,0.858437
3.284833,0.453700,0.539700,2.024846,0.064055
3.284833,0.453700,0.539700,2.024846,0.147267
3.284833,0.453700,0.539700,2.024846,0.234194
3.284833,0.453700,0.539700,2.024846,0.328663
3.284833,0.453700,0.539700,2.024846,0.425779
3.284833,0.453700,0.539700,2.024846,0.533731
3.284833,0.453700,0.539700,2.024846,0.651825
3.284833,0.453700,0.539700,2.024846,0.788610
3.284833,0.453700,0.585500,2.024846,0.059044
3.284833,0.453700,0.585500,2.024846,0.135747
3.284833,0.453700,0.585500,2.024846,0.215875
3.284833,0.453700,0.585500,2.024846,0.302954
3.284833,0.453700,0.585500,2.024846,0.392473
3.284833,0.453700,0.585500,2.024846,0.491981
3.284833,0.453700,0.585500,2.024846,0.600837
3.284833,0.453700,0.585500,2.024846,0.726922
3.284833,0.453700,0.633400,2.024846,0.054579
3.284833,0.453700,0.633400,2.024846,0.125482
3.284833,0.453700,0.633400,2.024846,0.199550
3.284833,0.453700,0.633400,2.024846,0.280043
3.284833,0.453700,0.633400,2.024846,0.362793
3.284833,0.453700,0.633400,2.024846,0.454776
3.284833,0.453700,0.633400,2.024846,0.555399
3.284833,0.453700,0.633400,2.024846,0.671950
3.284833,0.453700,0.683400,2.024846,0.050586
3.284833,0.453700,0.683400,2.024846,0.116301
3.284833,0.453700,0.683400,2.024846,0.184950
3.284833,0.453700,0.683400,2.024846,0.259554
3.284833,0.453700,0.683400,2.024846,0.336250
3.284833,0.453700,0.683400,2.024846,0.421503
3.284833,0.453700,0.683400,2.024846,0.514764
3.284833,0.453700,0.735500,2.024846,0.047003
3.284833,0.453700,0.735500,2.024846,0.108063
3.284833,0.453700,0.735500,2.024846,0.171849
3.284833,0.453700,0.735500,2.024846,0.241168
3.284833,0.453700,0.735500,2.024846,0.312431
3.284833,0.453700,0.735500,2.024846,0.391645
3.284833,0.453700,0.735500,2.024846,0.478300
3.284833,0.453700,0.790000,2.024846,0.043760
3.284833,0.453700,0.790000,2.024846,0.100608
3.284833,0.453700,0.790000,2.024846,0.159993
3.284833,0.453700,0.790000,2.024846,0.224531
3.284833,0.453700,0.790000,2.024846,0.364626
3.284833,0.453700,0.846900,2.024846,0.209445
3.284833,0.453700,0.846900,2.024846,0.271334
3.284833,0.495800,0.068200,2.024846,0.506899
3.284833,0.495800,0.068200,2.024846,1.165396
3.284833,0.495800,0.068200,2.024846,1.853294
3.284833,0.495800,0.093300,2.024846,0.370531
3.284833,0.495800,0.093300,2.024846,0.851876
3.284833,0.495800,0.093300,2.024846,1.354712
3.284833,0.495800,0.093300,2.024846,1.901171
3.284833,0.495800,0.119400,2.024846,0.289535
3.284833,0.495800,0.119400,2.024846,0.665662
3.284833,0.495800,0.119400,2.024846,1.058582
3.284833,0.495800,0.119400,2.024846,1.485589
3.284833,0.495800,0.119400,2.024846,1.924565
3.284833,0.495800,0.146800,2.024846,0.235494
3.284833,0.495800,0.146800,2.024846,0.541417
3.284833,0.495800,0.146800,2.024846,0.860999
3.284833,0.495800,0.146800,2.024846,1.208306
3.284833,0.495800,0.146800,2.024846,1.565348
3.284833,0.495800,0.175300,2.024846,0.197208
3.284833,0.495800,0.175300,2.024846,0.453394
3.284833,0.495800,0.175300,2.024846,0.721019
3.284833,0.495800,0.175300,2.024846,1.011861
3.284833,0.495800,0.175300,2.024846,1.310856
3.284833,0.495800,0.175300,2.024846,1.643211
3.284833,0.495800,0.205100,2.024846,0.168555
3.284833,0.495800,0.205100,2.024846,0.387518
3.284833,0.495800,0.205100,2.024846,0.616259
3.284833,0.495800,0.205100,2.024846,0.864843
3.284833,0.495800,0.205100,2.024846,1.120396
3.284833,0.495800,0.205100,2.024846,1.404461
3.284833,0.495800,0.236200,2.024846,0.146361
3.284833,0.495800,0.236200,2.024846,0.336495
3.284833,0.495800,0.236200,2.024846,0.535117
3.284833,0.495800,0.236200,2.024846,0.750971
3.284833,0.495800,0.236200,2.024846,0.972875
3.284833,0.495800,0.236200,2.024846,1.219538
3.284833,0.495800,0.236200,2.024846,1.489373
3.284833,0.495800,0.268600,2.024846,0.128706
3.284833,0.495800,0.268600,2.024846,0.295905
3.284833,0.495800,0.268600,2.024846,0.470568
3.284833,0.495800,0.268600,2.024846,0.660385
3.284833,0.495800,0.268600,2.024846,0.855522
3.284833,0.495800,0.268600,2.024846,1.072431
3.284833,0.495800,0.268600,2.024846,1.309716
3.284833,0.495800,0.302500,2.024846,0.114283
3.284833,0.495800,0.302500,2.024846,0.262744
3.284833,0.495800,0.302500,2.024846,0.417834
3.284833,0.495800,0.302500,2.024846,0.586378
3.284833,0.495800,0.302500,2.024846,0.759647
3.284833,0.495800,0.302500,2.024846,0.952248
3.284833,0.495800,0.302500,2.024846,1.162942
3.284833,0.495800,0.337900,2.024846,0.102310
3.284833,0.495800,0.337900,2.024846,0.235218
3.284833,0.495800,0.337900,2.024846,0.374059
3.284833,0.495800,0.337900,2.024846,0.524946
3.284833,0.495800,0.337900,2.024846,0.680063
3.284833,0.495800,0.337900,2.024846,0.852486
3.284833,0.495800,0.337900,2.024846,1.041106
3.284833,0.495800,0.374800,2.024846,0.092237
3.284833,0.495800,0.374800,2.024846,0.212060
3.284833,0.495800,0.374800,2.024846,0.337232
3.284833,0.495800,0.374800,2.024846,0.473264
3.284833,0.495800,0.374800,2.024846,0.613109
3.284833,0.495800,0.374800,2.024846,0.768556
3.284833,0.495800,0.374800,2.024846,0.938607
3.284833,0.495800,0.413400,2.024846,0.083625
3.284833,0.495800,0.413400,2.024846,0.192259
3.284833,0.495800,0.413400,2.024846,0.305744
3.284833,0.495800,0.413400,2.024846,0.429074
3.284833,0.495800,0.413400,2.024846,0.555861
3.284833,0.495800,0.413400,2.024846,0.696795
3.284833,0.495800,0.413400,2.024846,0.850967
3.284833,0.495800,0.453700,2.024846,0.076197
3.284833,0.495800,0.453700,2.024846,0.175182
3.284833,0.495800,0.453700,2.024846,0.278586
3.284833,0.495800,0.453700,2.024846,0.390962
3.284833,0.495800,0.453700,2.024846,0.506487
3.284833,0.495800,0.453700,2.024846,0.634902
3.284833,0.495800,0.453700,2.024846,0.775380
3.284833,0.495800,0.495800,2.024846,0.069727
3.284833,0.495800,0.495800,2.024846,0.160307
3.284833,0.495800,0.495800,2.024846,0.254931
3.284833,0.495800,0.495800,2.024846,0.357764
3.284833,0.495800,0.495800,2.024846,0.463479
3.284833,0.495800,0.495800,2.024846,0.580990
3.284833,0.495800,0.495800,2.024846,0.709540
3.284833,0.495800,0.539700,2.024846,0.064055
3.284833,0.495800,0.539700,2.024846,0.147267
3.284833,0.495800,0.539700,2.024846,0.234194
3.284833,0.495800,0.539700,2.024846,0.328663
3.284833,0.495800,0.539700,2.024846,0.425779
3.284833,0.495800,0.539700,2.024846,0.533731
3.284833,0.495800,0.539700,2.024846,0.651825
3.284833,0.495800,0.585500,2.024846,0.059044
3.284833,0.495800,0.585500,2.024846,0.135747
3.284833,0.495800,0.585500,2.024846,0.215875
3.284833,0.495800,0.585500,2.024846,0.302954
3.284833,0.495800,0.585500,2.024846,0.392473
3.284833,0.495800,0.585500,2.024846,0.491981
3.284833,0.495800,0.585500,2.024846,0.600837
3.284833,0.495800,0.633400,2.024846,0.054579
3.284833,0.495800,0.633400,2.024846,0.125482
3.284833,0.495800,0.633400,2.024846,0.199550
3.284833,0.495800,0.633400,2.024846,0.280043
3.284833,0.495800,0.633400,2.024846,0.362793
3.284833,0.495800,0.633400,2.024846,0.454776
3.284833,0.495800,0.633400,2.024846,0.555399
3.284833,0.495800,0.683400,2.024846,0.050586
3.284833,0.495800,0.683400,2.024846,0.116301
3.284833,0.495800,0.683400,2.024846,0.184950
3.284833,0.495800,0.683400,2.024846,0.259554
3.284833,0.495800,0.683400,2.024846,0.336250
3.284833,0.495800,0.683400,2.024846,0.421503
3.284833,0.495800,0.683400,2.024846,0.514764
3.284833,0.495800,0.735500,2.024846,0.047003
3.284833,0.495800,0.735500,2.024846,0.108063
3.284833,0.495800,0.735500,2.024846,0.171849
3.284833,0.495800,0.735500,2.024846,0.241168
3.284833,0.495800,0.735500,2.024846,0.312431
3.284833,0.495800,0.735500,2.024846,0.391645
3.284833,0.495800,0.790000,2.024846,0.043760
3.284833,0.495800,0.790000,2.024846,0.100608
3.284833,0.495800,0.790000,2.024846,0.159993
3.284833,0.495800,0.790000,2.024846,0.224531
3.284833,0.495800,0.790000,2.024846,0.290877
3.284833,0.495800,0.846900,2.024846,0.040820
3.284833,0.495800,0.846900,2.024846,0.093848
3.284833,0.495800,0.846900,2.024846,0.149244
3.284833,0.495800,0.846900,2.024846,0.209445
3.284833,0.539700,0.068200,2.024846,0.506899
3.284833,0.539700,0.068200,2.024846,1.165396
3.284833,0.539700,0.093300,2.024846,0.370531
3.284833,0.539700,0.093300,2.024846,0.851876
3.284833,0.539700,0.093300,2.024846,1.354712
3.284833,0.539700,0.119400,2.024846,0.289535
3.284833,0.539700,0.119400,2.024846,0.665662
3.284833,0.539700,0.119400,2.024846,1.058582
3.284833,0.539700,0.119400,2.024846,1.485589
3.284833,0.539700,0.146800,2.024846,0.235494
3.284833,0.539700,0.146800,2.024846,0.541417
3.284833,0.539700,0.146800,2.024846,0.860999
3.284833,0.539700,0.146800,2.024846,1.208306
3.284833,0.539700,0.146800,2.024846,1.565348
3.284833,0.539700,0.175300,2.024846,0.197208
3.284833,0.539700,0.175300,2.024846,0.453394
3.284833,0.539700,0.175300,2.024846,0.721019
3.284833,0.539700,0.175300,2.024846,1.011861
3.284833,0.539700,0.175300,2.024846,1.310856
3.284833,0.539700,0.205100,2.024846,0.168555
3.284833,0.539700,0.205100,2.024846,0.387518
3.284833,0.539700,0.205100,2.024846,0.616259
3.284833,0.539700,0.205100,2.024846,0.864843
3.284833,0.539700,0.205100,2.024846,1.120396
3.284833,0.539700,0.205100,2.024846,1.404461
3.284833,0.539700,0.236200,2.024846,0.146361
3.284833,0.539700,0.236200,2.024846,0.336495
3.284833,0.539700,0.236200,2.024846,0.535117
3.284833,0.539700,0.236200,2.024846,0.750971
3.284833,0.539700,0.236200,2.024846,0.972875
3.284833,0.539700,0.236200,2.024846,1.219538
3.284833,0.539700,0.268600,2.024846,0.128706
3.284833,0.539700,0.268600,2.024846,0.295905
3.284833,0.539700,0.268600,2.024846,0.470568
3.284833,0.539700,0.268600,2.024846,0.660385
3.284833,0.539700,0.268600,2.024846,0.855522
3.284833,0.539700,0.268600,2.024846,1.072431
3.284833,0.539700,0.302500,2.024846,0.114283
3.284833,0.539700,0.302500,2.024846,0.262744
3.284833,0.539700,0.302500,2.024846,0.417834
3.284833,0.539700,0.302500,2.024846,0.586378
3.284833,0.539700,0.302500,2.024846,0.759647
3.284833,0.539700,0.302500,2.024846,0.952248
3.284833,0.539700,0.337900,2.024846,0.102310
3.284833,0.539700,0.337900,2.024846,0.235218
3.284833,0.539700,0.337900,2.024846,0.374059
3.284833,0.539700,0.337900,2.024846,0.524946
3.284833,0.539700,0.337900,2.024846,0.680063
3.284833,0.539700,0.337900,2.024846,0.852486
3.284833,0.539700,0.337900,2.024846,1.041106
3.284833,0.539700,0.374800,2.024846,0.092237
3.284833,0.539700,0.374800,2.024846,0.212060
3.284833,0.539700,0.374800,2.024846,0.337232
3.284833,0.539700,0.374800,2.024846,0.473264
3.284833,0.539700,0.374800,2.024846,0.613109
3.284833,0.539700,0.374800,2.024846,0.768556
3.284833,0.539700,0.374800,2.024846,0.938607
3.284833,0.539700,0.413400,2.024846,0.083625
3.284833,0.539700,0.413400,2.024846,0.192259
3.284833,0.539700,0.413400,2.024846,0.305744
3.284833,0.539700,0.413400,2.024846,0.429074
3.284833,0.539700,0.413400,2.024846,0.555861
3.284833,0.539700,0.413400,2.024846,0.696795
3.284833,0.539700,0.413400,2.024846,0.850967
3.284833,0.539700,0.453700,2.024846,0.076197
3.284833,0.539700,0.453700,2.024846,0.175182
3.284833,0.539700,0.453700,2.024846,0.278586
3.284833,0.539700,0.453700,2.024846,0.390962
3.284833,0.539700,0.453700,2.024846,0.506487
3.284833,0.539700,0.453700,2.024846,0.634902
3.284833,0.539700,0.453700,2.024846,0.775380
3.284833,0.539700,0.495800,2.024846,0.069727
3.284833,0.539700,0.495800,2.024846,0.160307
3.284833,0.539700,0.495800,2.024846,0.254931
3.284833,0.539700,0.495800,2.024846,0.357764
3.284833,0.539700,0.495800,2.024846,0.463479
3.284833,0.539700,0.495800,2.024846,0.580990
3.284833,0.539700,0.495800,2.024846,0.709540
3.284833,0.539700,0.539700,2.024846,0.064055
3.284833,0.539700,0.539700,2.024846,0.147267
3.284833,0.539700,0.539700,2.024846,0.234194
3.284833,0.539700,0.539700,2.024846,0.328663
3.284833,0.539700,0.539700,2.024846,0.425779
3.284833,0.539700,0.539700,2.024846,0.533731
3.284833,0.539700,0.539700,2.024846,0.651825
3.284833,0.539700,0.585500,2.024846,0.059044
3.284833,0.539700,0.585500,2.024846,0.135747
3.284833,0.539700,0.585500,2.024846,0.215875
3.284833,0.539700,0.585500,2.024846,0.302954
3.284833,0.539700,0.585500,2.024846,0.392473
3.284833,0.539700,0.585500,2.024846,0.491981
3.284833,0.539700,0.585500,2.024846,0.600837
3.284833,0.539700,0.633400,2.024846,0.054579
3.284833,0.539700,0.633400,2.024846,0.125482
3.284833,0.539700,0.633400,2.024846,0.199550
3.284833,0.539700,0.633400,2.024846,0.280043
3.284833,0.539700,0.633400,2.024846,0.362793
3.284833,0.539700,0.633400,2.024846,0.454776
3.284833,0.539700,0.683400,2.024846,0.050586
3.284833,0.539700,0.683400,2.024846,0.116301
3.284833,0.539700,0.683400,2.024846,0.184950
3.284833,0.539700,0.683400,2.024846,0.259554
3.284833,0.539700,0.683400,2.024846,0.336250
3.284833,0.539700,0.683400,2.024846,0.421503
3.284833,0.539700,0.735500,2.024846,0.047003
3.284833,0.539700,0.735500,2.024846,0.108063
3.284833,0.539700,0.735500,2.024846,0.171849
3.284833,0.539700,0.735500,2.024846,0.241168
3.284833,0.539700,0.735500,2.024846,0.312431
3.284833,0.539700,0.790000,2.024846,0.100608
3.284833,0.539700,0.790000,2.024846,0.159993
3.284833,0.539700,0.790000,2.024846,0.224531
3.284833,0.539700,0.846900,2.024846,0.040820
3.284833,0.539700,0.846900,2.024846,0.093848
3.284833,0.585500,0.068200,2.024846,1.165396
3.284833,0.585500,0.093300,2.024846,0.370531
3.284833,0.585500,0.093300,2.024846,0.851876
3.284833,0.585500,0.093300,2.024846,1.354712
3.284833,0.585500,0.119400,2.024846,0.289535
3.284833,0.585500,0.119400,2.024846,0.665662
3.284833,0.585500,0.119400,2.024846,1.058582
3.284833,0.585500,0.119400,2.024846,1.485589
3.284833,0.585500,0.146800,2.024846,0.235494
3.284833,0.585500,0.146800,2.024846,0.541417
3.284833,0.585500,0.146800,2.024846,0.860999
3.284833,0.585500,0.146800,2.024846,1.208306
3.284833,0.585500,0.175300,2.024846,0.197208
3.284833,0.585500,0.175300,2.024846,0.453394
3.284833,0.585500,0.175300,2.024846,0.721019
3.284833,0.585500,0.175300,2.024846,1.011861
3.284833,0.585500,0.175300,2.024846,1.310856
3.284833,0.585500,0.205100,2.024846,0.168555
3.284833,0.585500,0.205100,2.024846,0.387518
3.284833,0.585500,0.205100,2.024846,0.616259
3.284833,0.585500,0.205100,2.024846,0.864843
3.284833,0.585500,0.205100,2.024846,1.120396
3.284833,0.585500,0.236200,2.024846,0.146361
3.284833,0.585500,0.236200,2.024846,0.336495
3.284833,0.585500,0.236200,2.024846,0.535117
3.284833,0.585500,0.236200,2.024846,0.750971
3.284833,0.585500,0.236200,2.024846,0.972875
3.284833,0.585500,0.268600,2.024846,0.128706
3.284833,0.585500,0.268600,2.024846,0.295905
3.284833,0.585500,0.268600,2.024846,0.470568
3.284833,0.585500,0.268600,2.024846,0.660385
3.284833,0.585500,0.268600,2.024846,0.855522
3.284833,0.585500,0.268600,2.024846,1.072431
3.284833,0.585500,0.302500,2.024846,0.114283
3.284833,0.585500,0.302500,2.024846,0.262744
3.284833,0.585500,0.302500,2.024846,0.417834
3.284833,0.585500,0.302500,2.024846,0.586378
3.284833,0.585500,0.302500,2.024846,0.759647
3.284833,0.585500,0.302500,2.024846,0.952248
3.284833,0.585500,0.337900,2.024846,0.102310
3.284833,0.585500,0.337900,2.024846,0.235218
3.284833,0.585500,0.337900,2.024846,0.374059
3.284833,0.585500,0.337900,2.024846,0.524946
3.284833,0.585500,0.337900,2.024846,0.680063
3.284833,0.585500,0.337900,2.024846,0.852486
3.284833,0.585500,0.374800,2.024846,0.092237
3.284833,0.585500,0.374800,2.024846,0.212060
3.284833,0.585500,0.374800,2.024846,0.337232
3.284833,0.585500,0.374800,2.024846,0.473264
3.284833,0.585500,0.374800,2.024846,0.613109
3.284833,0.585500,0.374800,2.024846,0.768556
3.284833,0.585500,0.413400,2.024846,0.083625
3.284833,0.585500,0.413400,2.024846,0.192259
3.284833,0.585500,0.413400,2.024846,0.305744
3.284833,0.585500,0.413400,2.024846,0.429074
3.284833,0.585500,0.413400,2.024846,0.555861
3.284833,0.585500,0.413400,2.024846,0.696795
3.284833,0.585500,0.453700,2.024846,0.076197
3.284833,0.585500,0.453700,2.024846,0.175182
3.284833,0.585500,0.453700,2.024846,0.278586
3.284833,0.585500,0.453700,2.024846,0.390962
3.284833,0.585500,0.453700,2.024846,0.506487
3.284833,0.585500,0.453700,2.024846,0.634902
3.284833,0.585500,0.495800,2.024846,0.069727
3.284833,0.585500,0.495800,2.024846,0.160307
3.284833,0.585500,0.495800,2.024846,0.254931
3.284833,0.585500,0.495800,2.024846,0.357764
3.284833,0.585500,0.495800,2.024846,0.463479
3.284833,0.585500,0.495800,2.024846,0.580990
3.284833,0.585500,0.539700,2.024846,0.064055
3.284833,0.585500,0.539700,2.024846,0.147267
3.284833,0.585500,0.539700,2.024846,0.234194
3.284833,0.585500,0.539700,2.024846,0.328663
3.284833,0.585500,0.539700,2.024846,0.425779
3.284833,0.585500,0.539700,2.024846,0.533731
3.284833,0.585500,0.585500,2.024846,0.059044
3.284833,0.585500,0.585500,2.024846,0.135747
3.284833,0.585500,0.585500,2.024846,0.215875
3.284833,0.585500,0.585500,2.024846,0.302954
3.284833,0.585500,0.585500,2.024846,0.392473
3.284833,0.585500,0.585500,2.024846,0.491981
3.284833,0.585500,0.633400,2.024846,0.054579
3.284833,0.585500,0.633400,2.024846,0.125482
